hgnc_symbol	logFC	PValue
HLA-F	-1.2235194965946667	0.02086625996683702
CSTB	1.1386551570900647	0.02087739280296835
DAB2	1.8182261407209543	0.02088051947036537
TRPC3	-2.2246117649191057	0.02088940003042756
NCR1	-1.7005870126705145	0.02089566344089034
ZNF853	-1.6033124171109328	0.02097793640457485
CASS4	-1.3640574380103376	0.02098806180361172
GPR84	1.98020326114026	0.02099226210743628
CLEC18A	-1.2402384405769964	0.02099389242683759
CSNK2A3	1.3860633178161643	0.02099400098682154
TRAV14DV4	-2.294495960823551	0.0210086784128069
RPL7P19	-2.2425083246520865	0.02112678057424945
FTL	1.6645806738411306	0.02113464340961432
PSPH	1.2714806012572848	0.02117064962145962
LBH	-1.4707567374465764	0.02119533784935199
KISS1R	-1.6638737048812249	0.02122991528315751
ARHGEF25	-1.300650508211034	0.02124556206702017
CIT	1.3651768632305767	0.02128329063350325
TNFSF13	1.4660502542778306	0.02135119003075465
PTGES	-1.94919066509526	0.02136618157303504
GIPC1	-1.1004515378166304	0.02136749200822032
GRK3	1.1624864594876931	0.02139766327669573
SESTD1	1.3971359017639655	0.02144258511506249
FAM72D	2.280980327254418	0.02145610438698097
SLC66A2	2.362916865903427	0.02150252383749189
RPL17P36	-2.378137406870901	0.0215172872819588
BTBD9-AS1	-2.378310965996118	0.02152541145959153
VTI1B	1.096585321020964	0.02152683415424187
CTSZ	1.71000459648534	0.02153024416079295
PRXL2B	2.2538054648618338	0.02154938797090472
THEM4	-1.0728477587725616	0.02155771066355735
TIGD3	-1.7300237204604625	0.02157249852419255
PPP1R11	-1.987542452353401	0.02170590923323878
TCEAL9	1.7238704215089324	0.02170876325924416
CWF19L2	-1.539882006902506	0.02173832986127511
RPL21P123	-1.7838455949534713	0.02175922832214534
KRT72	-1.864948382889714	0.02179992631313452
MMP17	1.371100920100274	0.02183931027285166
SNORA77	-1.3810039220361396	0.02187488017966091
SMCO4	1.7940856638498628	0.02187901955395538
KIAA1671	-1.701273718913828	0.02188261659006933
XCL2	-1.4399191419374766	0.02189003423816496
ADGRE4P	-1.254534770065189	0.02191551276171387
SLC38A7	1.0347073112306635	0.021919530628917
DPYD-AS1	1.768884576599538	0.02192121597956435
PITPNM2-AS1	-2.947657748805856	0.02193711806229751
NME1	1.1745990791565193	0.02194387700369765
PRDM8	-1.2511504510588314	0.02194653986736476
MPEG1	1.5410063928689564	0.02196052054928764
GGH	1.6936189997406443	0.02199104968142273
HVCN1	1.176360324187547	0.02201373169596879
CDKN2B	2.4877429499219157	0.0220509387334402
ANKRD18A	-1.9167064263162403	0.02205362179787638
SNORA75	-1.2587603926560438	0.022106822073527672
TMEM37	7.072128130269868	0.02210887864793121
CDC42-IT1	-1.8222503385981328	0.02211539092206023
AFMID	1.3153593005770547	0.02211778869023286
CD3G	-1.684784629567409	0.02218769416954711
ZNF697	1.8271563945646083	0.02225575471615174
ITPRIPL2	1.367124382289338	0.02225747253550942
C5orf66	1.460886030861808	0.0222690177801529
NREP	1.5192398074993585	0.02228364881624003
SRMP2	-2.8501083204711266	0.02230014831270774
RAPGEF6	-1.057499099885129	0.02230866827151922
CST7	-1.745663789072967	0.02231249306024779
RNU6-387P	-1.974531859352512	0.02232125692831465
COL26A1	-4.993489498358183	0.02233207115272818
VENTX	1.9830126210246464	0.02240003399699567
STEAP3	1.7224285559109591	0.0224099745559241
ID3	-1.9326025177368784	0.02242839544318059
KIT	-1.6359170628293958	0.02254058078520513
PTPMT1	1.0395983685134276	0.0225415237942093
STIL	1.0594729233719324	0.02255150602727437
IGHV3-49	2.7869348284124116	0.02258387525315478
MIR644A	-2.368076652731986	0.02259742286292502
MIR6075	-1.7904893777293642	0.02271200807886083
AHR	1.090213408787139	0.02272798428787427
RPS3AP27	-2.4051296382341034	0.02274841929950477
LDLRAD3	2.9256671683894786	0.02276258100018695
PCBP4	-1.3455287646082867	0.02283275735413776
HKDC1	-1.6826754414925855	0.0228416727453085
MKRN3	-2.8616570520129443	0.02289946285264761
GZMH	-1.5007985471306298	0.02291417050033398
SLC30A1	1.1225643917539372	0.02296649337456714
JAKMIP1	-1.0921506636776606	0.023005467931184
TPPP	-1.928949276113544	0.02300729260449025
SLC12A2	-1.129627800806989	0.02301788902422959
ALDH3B1	1.557815972131661	0.0230268610128181
GPAT2P1	2.8006643415907972	0.02302885591295635
CD226	-1.176162768791048	0.02310596143424013
CRYM	2.951625224462063	0.02310706394722504
TRHDE-AS1	3.744850659515473	0.0231920910294113
CCRL2	1.5427282118337122	0.02320725016423414
MS4A4E	2.380015130680216	0.02321122443814001
RIOK3	1.0057437319985263	0.02321140921272285
GTF2IRD2	-1.2923358581665945	0.02324694698678807
ABHD17AP1	-1.3546620036839934	0.02324837970847695
RNU6-19P	-2.2503389656140222	0.02325212558209843
PPP1R35	-1.0967929886503232	0.0232873169820147
IL26	-2.1868332011832834	0.02337737915216859
RBP7	2.017922328131577	0.02338324361937745
TNFAIP8L2	1.2816346230561153	0.0234103612928992
MYO7A	2.561984351765971	0.02341984762678835
SYTL3	-1.0439772758847992	0.0234347748418008
MT-TF	-2.0511021316066196	0.02344372865930683
RPL3P4	-1.176213083521665	0.0234632904763446
SOX8	-2.347839667094406	0.02347322097427922
GNA15	1.5869280371057717	0.0234853415404556
KIRREL3	-1.665180078951989	0.02349791342029655
ZBTB32	1.3483558935935829	0.02350452110327716
SGIP1	4.600719655588625	0.02356092833566201
HIPK1-AS1	-1.508599323204527	0.02369519280099176
ALDH2	2.0677892793196206	0.02371129508917862
HNRNPA1P70	-1.4230125024607767	0.02372269760941893
RUFY4	1.4701004196263112	0.02373126410725196
TRAJ28	-1.549421683098977	0.02374482439239975
RPS3AP34	-1.884423369767402	0.02377570890607268
CD7	-1.3529534523980529	0.02380003244028003
SOX12	-1.514448554125724	0.02381193352879184
NETO1	1.9789062601480856	0.02382370381879456
PRG4	-1.5874055978758168	0.0239467449637098
NMT2	-1.4632864259750986	0.02397792366627668
RADX	-1.1590543050701565	0.0240213663566962
RNU6-761P	-2.789965057621409	0.02404083488325032
CATSPERB	-2.26222507743259	0.02404820851486531
MAOB	3.1582430941749675	0.02405681539878916
SYCE1L	-1.3104945541640265	0.02406347861175296
LMTK3	-1.9872344648756215	0.02407228090878677
RPL21	-1.45862686659096	0.02407870945605822
LAIR2	-2.472011686076345	0.02409331650486896
TREM2	1.9587775467834885	0.02413226716177689
IGKV1-39	3.402994649100908	0.02414711062530729
ORAI3	1.0153133181828229	0.02417145877987532
TMEM161B-AS1	-1.0609561359572677	0.02418336133019782
ATP5MGL	-2.0083389114742976	0.02421733368993025
C17orf107	-1.6274668514674748	0.02422448193829097
KNSTRN	1.1571833440364243	0.02423380364263837
BHLHE41	1.7296842354647894	0.02424366492931096
RPS29	-1.3101546323205178	0.0242664254609942
CEACAM6	-1.4039905559092882	0.02429875753290064
HPCAL4	-2.0059470335453384	0.02433336516557939
RNA5SP195	-1.833852464611944	0.02435513585088358
PDCL3P4	-1.5300659171668427	0.02439894449566251
HDAC9	1.538961981559893	0.02450154985726685
MAP3K20	1.498736530975228	0.02451767597565374
ATP6V0E1P1	-1.6166569695235409	0.02456049263087103
MRPL12	1.128592485094076	0.02458902847585714
GUCY2D	2.4320910797563133	0.02459630568050722
DNAH10	-1.6156526215249594	0.02465073468050736
MARCHF2	1.98772352242084	0.02467521248662646
CIB2	-1.6354828015987637	0.02472284665691768
GPRC5D	2.4530432665962576	0.02472335909149851
THBS1	3.7890623486941624	0.0247782858315141
NTN1	-2.248742346114881	0.02492020242373186
PRR13P2	-2.169866560902986	0.02492396044185566
LINC02033	-1.4318077888200722	0.02504208800958778
RNA5SP395	1.6521465947787977	0.02505027165139209
GPRC5C	1.6959386795148472	0.02506158625329292
SNORA7B	-1.6591401409415298	0.02510621763901172
NUTM2G	-1.653940626684855	0.02511181034982119
RPS3AP25	-2.933267643369436	0.0251200183683275
RAB34	1.1365781593298503	0.02515863808909666
MAN2A2	1.190843518728667	0.02520134892397312
ZFP82	-1.4237141202067447	0.02527185629722816
ITPRIPL1	-1.0643117664386	0.02529348621213406
PASK	-1.209863525097011	0.02530880844022465
CLCN5	1.1731481162603297	0.02533483662351331
NOP10	1.0884203896887392	0.0253378513018513
TRBJ2-3	-1.6374901683881953	0.02534352138919774
HRAS	2.008983842971434	0.02536550327370731
GSTT1	-7.545587647659787	0.02536819930020448
ZNF439	-1.0436614288151305	0.02536918503895219
LRRC4B	-1.8001596788578216	0.02544340234752052
PCDHGA6	-1.3425038718735682	0.02544691009982478
TGM2	4.574917017880921	0.02557809142616083
RNU5D-1	1.518554719988289	0.02565464998106093
ORM2	-1.201447635830862	0.02565932375609861
HIP1R	-1.0046962692712071	0.02568889507520353
ASB9	1.85354848572626	0.02570904078700571
LINC00852	-1.0123997846772974	0.02571520351616508
IRS3P	-1.7075793675416886	0.02572198659767237
CABP1	3.034132823848162	0.02572934604233345
SMAD1	2.320465963760041	0.02573409439986755
LRIG3	3.160920645625769	0.02574313503727792
ATP1A3	-1.0563945876893537	0.0257482038382232
OPN3	1.3699621929105452	0.02574855226377419
CLK2	2.1992370459057886	0.02575060428908634
PMAIP1	-1.0622167468652608	0.02577456920063415
CXCL11	3.2195575669205474	0.02581359811286544
SINHCAF	1.5946822927594877	0.02586061567752495
TRAJ27	-1.6208868865040578	0.02589572928523876
TRPA1	-2.11287443296297	0.02589585290349068
C4A	4.026198015645106	0.02591681817022427
TRAV6	-2.001012666354372	0.02593400031016214
C9orf131	-1.3370415516232212	0.02594339842262026
MCM2	1.2241420593797838	0.02594428334144806
LPAL2	-1.2501430701143157	0.0259660345988407
SMARCE1P6	-1.891502130830966	0.02598345282101141
ANKRD50	1.4884399539146993	0.02601201236423648
TRPS1	1.1788570603045028	0.02609609095690627
PVRIG	-1.5068992844895326	0.02609694598009328
IGF2BP3	1.966426309800438	0.02611132561066976
LAPTM4B	1.4634018229014611	0.02611191257475485
ALS2CL	-1.7050325022387494	0.02611228694972671
MUC13	-2.6331887615836425	0.02616144319263971
MS4A6A	2.0739376481707703	0.02616515496587258
POU5F1P4	-2.312809415565783	0.02616695027292423
CXXC4	-2.082320799010087	0.02616854339316627
SNX32	1.364638653919062	0.02617376403596726
CFAP45	-2.0698816268930553	0.02617780587790781
CYP1B1-AS1	1.8265210138446712	0.02621911599559343
RPL36AP48	-3.069036724017451	0.02628703143200807
ZDHHC19	3.4865983873324984	0.02629547483156587
RAD52	-1.0748277605344705	0.02631025294820873
DGKG	1.437360911941834	0.0263131978848011
CTIF	1.4366843688126	0.02636575725635531
PLXNA3	-1.1124767069319523	0.02637421364178851
RPS20P31	-1.7402522820673074	0.02640511632420216
ABHD17AP6	-1.288569278249077	0.02641360617293634
FMN1	2.3002878829948488	0.02643997053065544
SNORD104	-1.3882382717822812	0.02648772361451607
SELENOM	-1.727852806638172	0.02648827550178907
AJUBA	-1.5678040958948642	0.02649393560895463
BCORP1	-1.436919759164231	0.02652610369440622
PLXDC2	1.569516019568613	0.0265669466748306
PRR12	-1.1022633723352266	0.02674335884082191
GCSAML	-2.00321947355367	0.02679341602403618
CXorf21	1.12966747638052	0.02681245879911528
ANKRD45	4.418126876405127	0.02688837002135651
HOXC4	-1.355816049354907	0.02691729645388708
AGRN	1.1178194243926969	0.02692649164545043
SAMD3	-1.1774206188027134	0.02700849084873277
ITGA8	6.027940513537778	0.02701846620567095
C9orf78	2.3851106271770868	0.02702715142746042
C16orf95	1.3013760709576432	0.02706662933848859
CD6	-1.689848045343176	0.02706698321594562
GNAO1	-1.5489632494372074	0.02711075437001344
MARCKSL1	-1.2922333693545605	0.02716854684285799
SLC35F3	-2.480713667302305	0.02724872874388883
FCGR1CP	2.1288776604526674	0.02727104975311938
FBLN7	-1.825401068561896	0.02740892683035188
CCDC102A	-1.4741835046886322	0.02742132436078436
ROGDI	1.4354223678348348	0.02742496784606993
GJB6	-1.596117597918681	0.02746327780339876
TRAJ31	-1.6980086566553023	0.02747943074582458
CCDC181	-1.3135456747136645	0.02752228400995845
EID3	-1.4876709991397057	0.02759649794020621
RSAD2	1.762247088586104	0.02759718963989501
WHRN	-1.356196707151367	0.02762654236936517
PCDHGB6	-1.4628587566335267	0.02765299490323449
FZD2	2.264802009275269	0.02765625183227467
SSBP3-AS1	-1.1194154838129382	0.02772012598027432
SAMD10	-1.360086780547234	0.02773096012995334
GINS2	1.5275875896491131	0.02781052829690604
RN7SKP80	-1.3726397313962828	0.02781126581098255
RGS17	-1.399776478468148	0.02782548646364699
GABRR2	1.3156946923634292	0.02782595232812654
CTSF	-1.122920252524796	0.02784394173038003
HYAL1	-1.315262369345637	0.02794324651397182
NR3C2	-1.3531360353772006	0.0279468904239548
S1PR1	-1.1235000956158632	0.02794917585095134
SLC49A3	1.121434754572321	0.0279754202190392
C16orf54	-1.3688752836894384	0.02797818857273689
RPS2P45	-2.2717236509045153	0.02803272801571311
HCCS	1.1036686098461923	0.02805789550291942
RILPL2	1.0107946897069944	0.02812464473650135
GLDC	2.7738919987411967	0.02814306894468125
RPL12P8	-3.037886606762026	0.02816128976955197
TAS2R60	-2.4644575649624487	0.02817428980729587
NFE4	-2.336879068058253	0.02817489797720535
GLRX	1.2848205023279966	0.02819746063791515
ANKRD44-AS1	-1.8780562238592764	0.02821967804571133
PITPNC1	-1.053042734243847	0.02828912794043153
S100A9	1.7182189542685464	0.02842493710061063
PSMC1P1	1.1338740380887398	0.02842680361800275
ZNF775	-1.334522094249566	0.02843946993582807
NUBP1	1.0097052903569683	0.02858936837003364
STMP1	1.3913589282113898	0.02859994392301017
FTH1P25	-2.5829173852076335	0.02863979914200078
RNF43	-1.4725534649667171	0.02864710481895597
H1-12P	1.941900762551076	0.02869761863503062
WNT7A	-2.420696183124982	0.02874158824865999
LINC00649	-1.7032018517505252	0.02876856959214856
PRKCG	1.3105340941163368	0.02877764288346454
CMTM4	1.4728770538231364	0.02883155513301084
CD3E	-1.703013109774972	0.02885764903286723
TMIGD2	-1.635528605137589	0.02888628068476937
SPATA21	-1.452226324628026	0.0289533406208281
CLEC9A	-2.580409477081626	0.02899862041461719
HNRNPA1P10	1.364300288002812	0.02899978444844559
MAST4-AS1	-2.1755560625146524	0.02901462942165832
GRIN3B	-1.321606001416617	0.02902230807772232
FAM160A1	-2.254148049631385	0.02904263884216145
RNASE6	2.3355111535533477	0.02906935759247416
SPATC1L	-2.401903757686534	0.02908123872605142
NEK10	-1.2398641658789216	0.02918309359806014
RNU7-181P	-1.7864888130596863	0.02921281200059398
IGHD	2.212904483337875	0.02924730710582526
AOX1	2.974814466822191	0.02925375218669645
HK2	1.2774567002448685	0.0292769326829838
RN7SL280P	-1.7677679747782065	0.0293440812151565
TRAJ5	-1.7131064973015555	0.02940899448060464
CREB3L1	3.6775455683899736	0.02944989844979841
SLC2A5	1.586380758005996	0.02945751730574141
GAPDHP65	2.777200109867257	0.0295363956210599
FCGRT	1.1117052792499371	0.02954650057491003
SMPD3	-1.3408310953003588	0.0295553751994238
FAM178B	-1.5570493547050095	0.0295934482082758
SLC22A15	1.623917589199758	0.02961630400464596
SCAT2	-1.3045648682177566	0.02962062134541453
TRAJ17	-1.9404223587994187	0.02969454725836772
ST8SIA6	-1.5005412707957653	0.02971997795086406
YES1	-1.1692477795474607	0.02975333685401083
VCAN-AS1	2.4580849933489635	0.0297565700380045
CD5	-1.6616853142072932	0.02976601683201335
FOXM1	1.190575852160174	0.02982206660594799
WDR60	-1.0012567748009928	0.02984114909331991
PLXNA4	-1.3533529500403831	0.02985294903170072
ZBED2	-1.240134139093041	0.02985350004655176
ANKRD22	2.4041423192055347	0.02991320392045741
SMKR1	-1.4791110333174795	0.02993132075244296
OR10G2	-2.4646368399520915	0.02994133626960453
MIR3181	-2.4162483453790053	0.02998248146095647
PPM1N	-1.3609357474299295	0.02999090457262036
ADCY10	-1.410214534637595	0.03003606210597334
CDCA8	1.3508048950792442	0.03009175184125784
MPP1	1.387520454394602	0.03014072786897045
SERPINE1	1.9702387393858432	0.03015493907139466
NMNAT2	3.5392384589237142	0.03016304958245125
IGKV2OR22-4	3.939533031337051	0.03029309115106077
NANOGP5	-1.8622482931939768	0.03030662928640844
CLIC1	2.065321214521441	0.030312826488147
IGHV3-30	3.8596516965571	0.0303172178043833
NSF	1.4980621402724843	0.03041807350939372
CPVL	1.796088141087951	0.03044428384550916
CA2	2.231841652259196	0.03053101714533998
PEX11G	-1.4812567519241049	0.0305522533997483
C8G	-1.2812134497376724	0.03056698758083829
PSIP1	-1.2283147578405549	0.03057931872271212
IGHGP	2.8288303704210795	0.03061113639242849
CIB3	-1.9268442607570009	0.03064871810166605
SPAG16	-1.103253148076227	0.03065270472937818
RNF130	1.0474072050683474	0.03081435259686974
GAPDHP1	1.198575629895117	0.03083395325643595
ANOS2P	1.3509874101916692	0.03085455987847754
CDIP1	-1.2704634694174108	0.03086583686455306
RAPGEF5	2.0863711162764953	0.03088858903628281
RAB15	-1.3730041227650038	0.03089256500781752
NAPSB	1.0287132120283609	0.0308963318108804
CDCA4P4	-1.544843407800602	0.03089764761152143
FBXL13	-1.4543563975385465	0.03091972590170413
NPIPB8	1.418718772825731	0.03092642532396581
OAS3	2.0561093892969473	0.03098933202217324
KIAA0895L	1.031195831017698	0.03099239385141346
LRP2BP	-1.0243763844338842	0.03099361819566658
SCN8A	-1.262217455495922	0.03099782741843546
FKBP10	-1.5338855700513234	0.03099859922921544
DPY19L2P3	1.2087302904778812	0.03100717260176035
EGFL7	2.40018618287639	0.03108319601142548
TMEM44-AS1	1.1198907025772435	0.03114839786139891
QSOX1	1.019011443770378	0.03118130574493853
AGAP14P	-1.160464510355853	0.03118276737888441
PKD1P5	-2.532013191181134	0.03119105187626214
SVIP	-1.239560722840995	0.03120646378787683
LRIT3	-1.7217066398050127	0.03120938833888293
TBX21	-1.1961720095538189	0.03121361800913789
FAM153B	-2.1535708514489915	0.03124613952001197
RTKN	-1.2089955572144595	0.03132817561081455
TMEM273	-1.0433349626044963	0.03134302611569344
ESF1	-1.1328420244219783	0.03145920882184003
IGLV2-18	2.291807250387902	0.03148627826296148
SNORD100	-1.1372614876300222	0.03148756649038969
FGFR2	-2.401814313047934	0.03151047555926617
EMP2P1	-1.9734642741232011	0.03155338814764666
CHRNG	-1.6381151884616745	0.03156594829812612
ST6GALNAC4	1.8343156105164844	0.03158091427433814
SCARNA9	1.6605216544880983	0.03163913722791935
MIR23A	-1.2289308289853835	0.03174131955110346
NATD1	1.2763904964183568	0.03177061017701809
SNORA33	-1.2006776562374577	0.03180491545619533
IGHV1-24	4.480227186740084	0.03185659055428194
LRIG1	-1.2680108774619687	0.03187156005340243
PLXDC1	-1.9354559625085548	0.03191227691504095
RPS16P5	-1.5463852380511425	0.03193105649712056
DNASE1L2	-1.1858649852033478	0.03194590888753891
SHISAL2A	-1.2005832275737127	0.03196165363249087
VSIG10L	1.846177745474356	0.03199042853237871
DKK3	-1.5047429249941302	0.03205451196409845
CHID1	1.0499295859001443	0.03205529628424228
ARHGEF35	-1.684739070492808	0.03207857157208813
OGN	-1.6523114620516537	0.03207962731839745
TSHR	1.7553027356326432	0.03213044796093304
ELL2P1	2.2681571091580235	0.03215086176444117
RPL24P8	-1.2717938238917923	0.03218210999423878
ATG12P2	-2.125143600379283	0.03222072844927376
IL24	-1.1987523583538326	0.0322577425579826
RN7SL502P	-1.742373472173244	0.0322684804369836
ZNF750	-1.71171929646418	0.03227801155695305
COPS3	1.1966851387470427	0.03228002772860356
PRDX5	1.23484430805405	0.03236775036257303
TULP2	1.1388598002556527	0.03239715460480206
ZNF566	-1.1891254017676642	0.03241951754408407
RXFP2	2.4482926795454425	0.03249152211685568
FAM156B	1.8938873258649571	0.03256002411026561
MMP15	-1.7772182073124154	0.03258485191911061
MRPL37P1	-1.8779056314919484	0.03271275419295263
TIMP1	1.4158830197311132	0.03275219593381354
PLEKHH3	1.3771470065966067	0.03279018923215622
IQSEC3	3.163628669942085	0.03281339045910359
